"DATE"	"CEU0500000002"	"CEU0500000003"	"CNP16OV"	"CPIAUCSL"	"CPILFESL"	"GS1"	"GS10"	"GS5"	"LFWA64TTUSM647S"	"LNU01000000"	"LNU03000000"	"LNU05000000"	"PCEPI"	"PCEPILFE"	"PCETRIM1M158SFRBDAL"	"POPTHM"	"STLPPM"
1994-08-01			197043	149	157.1	5.56	7.24	6.88	166005400	132361	7868	64682	66.634	67.894	1.81	263871	0.65004362
1994-09-01			197248	149.3	157.5	5.76	7.46	7.08	166129100	131155	7379	66093	66.708	67.997	1.74	264159	0.73620408
1994-10-01			197430	149.4	157.8	6.11	7.74	7.4	166232100	131879	7155	65550	66.821	68.157	2.02	264430	0.69478245
1994-11-01			197607	149.8	158.2	6.54	7.96	7.72	166245100	131869	6973	65738	66.948	68.282	2.6	264681	0.68975657
1994-12-01			197765	150.1	158.3	7.14	7.81	7.78	166415800	131418	6690	66347	66.991	68.305	1.72	264924	0.79069358
1995-01-01			197753	150.5	159	7.05	7.78	7.76	166417800	130698	8101	67055	67.127	68.475	3.3	265157	0.55249887
1995-02-01			197886	150.9	159.4	6.7	7.47	7.37	166552700	131028	7685	66857	67.246	68.587	1.94	265383	0.6183485
1995-03-01			198007	151.2	159.9	6.43	7.2	7.05	166674100	131423	7480	66584	67.37	68.755	2.45	265625	0.61701844
1995-04-01			198148	151.8	160.4	6.27	7.06	6.86	166888000	131657	7378	66492	67.547	68.915	2.5	265877	0.61950218
1995-05-01			198286	152.1	160.7	6	6.63	6.41	166988000	131739	7185	66547	67.651	69.032	2.23	266134	0.54330783
1995-06-01			198453	152.4	161.1	5.64	6.17	5.93	167066600	133447	7727	65005	67.717	69.092	1.59	266414	0.57418528
1995-07-01			198615	152.6	161.4	5.59	6.28	6.01	167191200	134440	7892	64175	67.802	69.201	2.07	266700	0.4913794
1995-08-01			198801	152.9	161.8	5.75	6.49	6.24	167342900	133383	7457	65418	67.948	69.367	2.4	266998	0.45990292
1995-09-01			199005	153.1	162.2	5.62	6.2	6	167461100	132341	7167	66664	67.995	69.458	1.9	267304	0.46747211
1995-10-01			199192	153.5	162.7	5.59	6.04	5.86	167607700	132863	6884	66329	68.171	69.627	3.09	267585	0.28538339
1995-11-01			199355	153.7	163	5.43	5.93	5.69	167766800	132622	7024	66733	68.169	69.672	2.1	267829	0.48344003
1995-12-01			199508	153.9	163.1	5.31	5.71	5.51	167956700	132008	6872	67500	68.3	69.77	2.19	268047	0.31748764
1996-01-01			199634	154.7	163.7	5.09	5.65	5.36	167939300	131396	8270	68238	68.452	69.849	2.59	268258	0.15349753
1996-02-01			199773	155	164	4.94	5.81	5.38	168086500	131995	7858	67777	68.56	69.94	1.92	268480	0.20452135
1996-03-01			199921	155.5	164.4	5.34	6.27	5.97	168279100	132692	7700	67229	68.767	70.102	2.54	268724	0.18012215
1996-04-01			200101	156.1	164.6	5.54	6.51	6.3	168519700	132513	7124	67589	68.973	70.197	2.09	268980	0.33707006
1996-05-01			200278	156.4	165	5.64	6.74	6.48	168630800	133558	7166	66721	69.092	70.319	2.51	269247	0.37702906
1996-06-01			200459	156.7	165.4	5.81	6.91	6.69	168762000	135083	7377	65376	69.091	70.373	2.05	269527	0.42984409
1996-07-01			200641	157	165.7	5.85	6.87	6.64	168837700	136272	7693	64369	69.237	70.505	2.48	269822	0.30040455
1996-08-01			200847	157.2	166	5.67	6.64	6.39	169018200	135011	6868	65836	69.303	70.566	2.22	270130	0.41844937
1996-09-01			201061	157.7	166.5	5.83	6.83	6.6	169230000	134230	6700	66831	69.499	70.78	2.6	270433	0.24299679
1996-10-01			201273	158.2	166.8	5.55	6.53	6.27	169378300	135015	6577	66258	69.709	70.948	2.81	270730	0.34326962
1996-11-01			201463	158.7	167.2	5.42	6.2	5.97	169620500	134973	6816	66489	69.833	71.041	2.74	271002	0.31919379
1996-12-01			201636	159.1	167.4	5.47	6.3	6.07	169836800	134583	6680	67053	69.914	71.068	2.06	271243	0.36194851
1997-01-01			202285	159.4	167.8	5.61	6.58	6.33	170315700	134317	7933	67968	70.005	71.144	2.2	271472	0.35663189
1997-02-01			202389	159.7	168.1	5.53	6.42	6.2	170448300	134535	7647	67854	70.151	71.29	2.02	271703	0.4019634
1997-03-01			202513	159.8	168.4	5.8	6.69	6.54	170645700	135524	7399	66989	70.225	71.46	1.91	271952	0.32685919
1997-04-01			202674	159.9	168.9	5.99	6.89	6.76	170753000	135181	6551	67494	70.294	71.6	2.12	272213	0.13572769
1997-05-01			202832	159.9	169.2	5.87	6.71	6.57	170888900	135963	6398	66870	70.262	71.652	1.5	272482	0.20051017
1997-06-01			203000	160.2	169.4	5.69	6.49	6.38	171076600	137557	7094	65443	70.352	71.758	1.98	272767	0.03906059
1997-07-01			203166	160.4	169.7	5.54	6.22	6.12	171201800	138331	6981	64835	70.394	71.807	1.43	273074	0.15010787
1997-08-01			203364	160.8	169.8	5.56	6.3	6.16	171320300	137460	6594	65904	70.45	71.778	1.4	273395	0.06743338
1997-09-01			203570	161.2	170.2	5.52	6.21	6.11	171522400	136375	6403	67195	70.62	71.927	2.44	273703	0.04422205
1997-10-01			203767	161.5	170.6	5.46	6.03	5.93	171665500	136665	5995	67102	70.712	72.036	1.03	273989	0.0759799
1997-11-01			203941	161.7	170.8	5.46	5.88	5.8	171815900	136912	5914	67029	70.716	72.058	1.56	274249	0.04391085
1997-12-01			204098	161.8	171.2	5.53	5.81	5.77	172010300	136742	5957	67356	70.701	72.1	1.13	274499	0.0364994
1998-01-01			204238	162	171.6	5.24	5.54	5.42	172114800	135951	7069	68287	70.736	72.21	1.39	274732	0.00257759
1998-02-01			204400	162	171.9	5.31	5.57	5.49	172290300	136286	6804	68115	70.699	72.272	1.41	274943	0.00160651
1998-03-01			204547	162	172.2	5.39	5.65	5.61	172395000	136967	6816	67580	70.71	72.349	2.4	275175	0.00262276
1998-04-01			204731	162.2	172.5	5.38	5.64	5.61	172508800	136379	5643	68352	70.798	72.482	1.91	275434	0.02256256
1998-05-01			204899	162.6	172.9	5.44	5.65	5.63	172704000	137240	5764	67659	70.895	72.552	2.42	275700	0.00974746
1998-06-01			205085	162.8	173.2	5.41	5.5	5.52	172925800	138798	6534	66287	70.835	72.461	1.19	275976	0.05078383
1998-07-01			205270	163.2	173.5	5.36	5.46	5.46	173098600	139336	6567	65934	71.01	72.665	1.99	276266	0.00346281
1998-08-01			205479	163.4	174	5.21	5.34	5.27	173275100	138379	6173	67100	71.108	72.807	2.13	276566	0.01287129
1998-09-01			205699	163.5	174.2	4.71	4.81	4.62	173430400	137903	6039	67796	71.067	72.795	1.81	276859	0.00865296
1998-10-01			205919	163.9	174.4	4.12	4.53	4.18	173547200	138255	5831	67664	71.223	72.937	1.88	277140	0.00067929
1998-11-01			206104	164.1	174.8	4.53	4.83	4.54	173721600	138288	5711	67816	71.226	72.95	1.74	277402	0.00540352
1998-12-01			206270	164.4	175.4	4.52	4.65	4.45	173884700	138297	5565	67973	71.298	73.076	1.49	277658	0.0014066
1999-01-01			206719	164.7	175.6	4.51	4.72	4.6	174368500	137943	6604	68776	71.398	73.18	1.77	277891	0.00019074
1999-02-01			206873	164.7	175.6	4.7	5	4.91	174527600	138202	6563	68671	71.358	73.155	0.83	278095	0.00215514
1999-03-01			207036	164.8	175.7	4.78	5.23	5.14	174668700	138418	6119	68618	71.412	73.177	1.52	278324	0.00015996
1999-04-01			207236	165.9	176.3	4.69	5.18	5.08	174787900	138240	5688	68996	71.757	73.365	2.53	278584	0.00167784
1999-05-01			207427	166	176.5	4.85	5.54	5.44	175015800	138919	5507	68508	71.804	73.435	1.85	278859	0.15752642
1999-06-01			207632	166	176.6	5.1	5.9	5.81	175241600	140666	6271	66966	71.826	73.474	1.53	279148	0.00841801
1999-07-01			207828	166.7	177.1	5.03	5.79	5.68	175427600	141119	6319	66709	72.017	73.606	2.43	279448	0.01061584
1999-08-01			208038	167.1	177.3	5.2	5.94	5.84	175586200	140090	5826	67948	72.148	73.642	1.63	279752	0.03782963
1999-09-01			208265	167.8	177.8	5.25	5.92	5.8	175713500	139217	5661	69048	72.407	73.837	2.37	280053	0.04626408
1999-10-01			208483	168.1	178.1	5.43	6.11	6.03	175945800	139761	5372	68722	72.529	73.963	2	280337	0.13912648
1999-11-01			208666	168.4	178.4	5.55	6.03	5.97	176039400	139895	5380	68771	72.594	74.034	2.18	280594	0.04085021
1999-12-01			208832	168.8	178.7	5.84	6.28	6.19	176186800	139941	5245	68891	72.763	74.128	1.9	280846	0.08430234
2000-01-01			211410	169.3	179.3	6.12	6.66	6.58	178206400	141228	6316	70182	72.961	74.306	3.2	281083	0.12234671
2000-02-01			211576	170	179.4	6.22	6.52	6.68	178284700	141775	6284	69801	73.191	74.415	2.36	281299	0.1930211
2000-03-01			211772	171	180	6.22	6.26	6.5	178371000	142123	6069	69649	73.505	74.568	2.86	281531	0.54757088
2000-04-01			212018	170.9	180.3	6.15	5.99	6.26	178536400	142138	5212	69879	73.444	74.617	1.82	281763	0.6780248
2000-05-01			212242	171.2	180.7	6.33	6.44	6.69	178765800	142144	5460	70097	73.505	74.697	2.35	281996	0.32156369
2000-06-01			212466	172.2	181.1	6.17	6.1	6.3	179070100	143874	5959	68592	73.754	74.754	2.17	282247	0.4893315
2000-07-01			212677	172.7	181.5	6.08	6.05	6.18	179368700	143797	6028	68880	73.939	74.925	2.76	282504	0.77093927
2000-08-01			212916	172.7	181.9	6.18	5.83	6.06	179439900	143171	5863	69744	73.934	75.021	1.93	282769	0.54975119
2000-09-01			213163	173.6	182.3	6.13	5.8	5.93	179614500	142149	5359	71014	74.252	75.203	3.13	283033	0.43031396
2000-10-01			213405	173.9	182.6	6.01	5.74	5.78	179807400	142685	5153	70720	74.353	75.308	2.41	283285	0.34487693
2000-11-01			213540	174.2	183.1	6.09	5.72	5.7	179922500	142797	5336	70744	74.457	75.441	2.58	283523	0.29417007
2000-12-01			213736	174.6	183.3	5.6	5.24	5.17	180064000	143110	5264	70627	74.571	75.515	2.42	283748	0.46005918
2001-01-01			213888	175.6	183.9	4.81	5.16	4.86	180348200	142828	6647	71060	74.932	75.796	3.48	283960	0.38488642
2001-02-01			214110	176	184.4	4.68	5.1	4.89	180508600	143100	6523	71010	75.048	75.93	2.55	284166	0.63156158
2001-03-01			214305	176.1	184.7	4.3	4.89	4.64	180599900	143664	6509	70641	75.055	76.009	2.38	284380	0.62193831
2001-04-01			214525	176.4	185.1	3.98	5.14	4.76	180853700	143026	6004	71499	75.187	76.13	2.91	284602	0.09333171
2001-05-01			214732	177.3	185.3	3.78	5.39	4.93	181010200	143023	5901	71709	75.385	76.148	2.37	284834	0.46518912
2001-06-01			214950	177.7	186	3.58	5.28	4.81	181356100	144553	6816	70397	75.518	76.318	3.2	285076	0.56820396
2001-07-01			215180	177.4	186.4	3.62	5.24	4.76	181600200	145097	6858	70083	75.493	76.515	2.25	285324	0.50650188
2001-08-01			215420	177.4	186.7	3.47	4.97	4.57	181860200	143826	7017	71594	75.484	76.553	2.17	285584	0.48582911
2001-09-01			215665	178.1	187.1	2.82	4.73	4.12	181986600	143601	6766	72064	75.227	76.118	1.72	285842	0.18450881
2001-10-01			215903	177.6	187.4	2.33	4.57	3.91	182246900	144060	7175	71843	75.492	76.654	2.01	286086	0.00854745
2001-11-01			216117	177.5	188.1	2.18	4.65	3.97	182514800	143987	7617	72130	75.441	76.81	2.16	286315	0.09587995
2001-12-01			216315	177.4	188.4	2.22	5.09	4.39	182715500	144042	7773	72273	75.363	76.828	1.25	286533	0.0183813
2002-01-01			216506	177.7	188.7	2.16	5.04	4.34	182664800	143228	9051	73278	75.431	76.871	1.89	286739	0.01823187
2002-02-01			216663	178	189.1	2.23	4.91	4.3	182824300	144266	8823	72397	75.558	77.018	2.44	286935	0.00482253
2002-03-01			216823	178.5	189.2	2.57	5.28	4.74	183081800	144334	8776	72490	75.763	77.11	2.28	287131	0.01344302
2002-04-01			217006	179.3	189.7	2.48	5.21	4.65	183314500	144158	8255	72848	76.08	77.325	2.32	287343	0.07135795
2002-05-01			217198	179.5	190	2.35	5.16	4.49	183463200	144527	7969	72671	76.13	77.411	1.65	287571	0.04739565
2002-06-01			217407	179.6	190.2	2.2	4.93	4.19	183670000	145940	8758	71468	76.225	77.534	1.99	287808	0.01959848
2002-07-01			217630	180	190.5	1.96	4.65	3.81	183868500	146189	8693	71441	76.393	77.692	2.44	288051	0.02288284
2002-08-01			217866	180.5	191.1	1.76	4.26	3.29	184123600	145565	8271	72300	76.543	77.845	1.91	288303	0.02616906
2002-09-01			218107	180.8	191.3	1.72	3.87	2.94	184248300	145167	7790	72940	76.681	77.972	2.51	288554	0.01290356
2002-10-01			218340	181.2	191.5	1.65	3.94	2.95	184456900	145320	7769	73019	76.821	78.038	2.17	288794	0.02061308
2002-11-01			218548	181.5	191.9	1.49	4.05	3.05	184786300	144854	8170	73695	76.897	78.114	1.91	289012	0.05643328
2002-12-01			218741	181.8	192.1	1.45	4.03	3.03	184907200	144807	8209	73934	76.971	78.187	1.67	289214	0.03934232
2003-01-01			219897	182.6	192.4	1.36	4.05	3.05	185656400	145301	9395	74596	77.201	78.24	1.65	289412	0.02614328
2003-02-01			220114	183.6	192.5	1.3	3.9	2.9	185830100	145693	9260	74421	77.526	78.348	1.6	289606	0.03524411
2003-03-01			220317	183.9	192.5	1.24	3.81	2.78	186120900	145801	9018	74516	77.725	78.474	2.07	289809	0.44613679
2003-04-01			220540	183.2	192.5	1.27	3.96	2.93	186476200	145925	8501	74615	77.593	78.561	0.56	290024	0.45525522
2003-05-01			220768	182.9	192.9	1.18	3.57	2.52	186696300	146067	8500	74701	77.504	78.674	1.42	290250	0.00511992
2003-06-01			221014	183.1	193	1.01	3.33	2.27	186889500	148117	9649	72897	77.588	78.718	1	290484	0.00128459
2003-07-01			221252	183.7	193.4	1.12	3.98	2.87	187164300	147822	9319	73430	77.816	78.915	2.78	290726	0.00377928
2003-08-01			221507	184.5	193.6	1.31	4.45	3.37	187375500	146967	8830	74540	78.079	79.004	2.24	290974	0.06159124
2003-09-01			221779	185.1	193.7	1.24	4.27	3.18	187554300	146166	8436	75612	78.323	79.114	1.94	291222	0.07059089
2003-10-01			222039	184.9	194	1.25	4.29	3.19	187713400	146787	8169	75252	78.333	79.26	1.99	291463	0.02497296
2003-11-01			222279	185	194	1.34	4.3	3.29	187912000	146969	8269	75310	78.432	79.368	1.98	291677	0.02725364
2003-12-01			222509	185.5	194.2	1.31	4.27	3.27	188027800	146501	7945	76007	78.605	79.467	1.65	291868	0.02905139
2004-01-01			222161	186.3	194.6	1.24	4.15	3.12	187570400	146068	9144	76093	78.909	79.671	2.51	292046	0.13649284
2004-02-01			222357	186.7	194.9	1.24	4.08	3.07	187832800	146154	8770	76203	79.077	79.8	2.46	292230	0.26645701
2004-03-01			222550	187.1	195.5	1.19	3.83	2.79	188106100	146525	8834	76025	79.199	79.934	2.09	292434	0.09091625
2004-04-01			222757	187.4	195.9	1.43	4.35	3.39	188337900	146260	7837	76497	79.346	80.142	3.34	292651	0.04667638
2004-05-01			222967	188.2	196.2	1.78	4.72	3.85	188537100	146659	7792	76308	79.604	80.252	2.52	292872	0.35672743
2004-06-01			223196	188.9	196.6	2.12	4.73	3.93	188689300	148478	8616	74718	79.831	80.379	2.42	293103	0.62045771
2004-07-01			223422	189.1	196.8	2.1	4.5	3.69	188781400	149217	8518	74204	79.905	80.474	1.97	293350	0.49238893
2004-08-01			223677	189.2	196.9	2.02	4.28	3.47	189026100	148166	7940	75511	79.946	80.505	1.52	293603	0.29422556
2004-09-01			223941	189.8	197.5	2.12	4.13	3.36	189274500	147186	7545	76755	80.104	80.656	1.86	293857	0.26709931
2004-10-01			224192	190.8	197.9	2.23	4.1	3.35	189467500	147978	7531	76214	80.448	80.831	2.24	294104	0.18087102
2004-11-01			224422	191.7	198.3	2.5	4.19	3.53	189645100	148246	7665	76176	80.758	81.005	2.42	294337	0.25239402
2004-12-01			224640	191.7	198.6	2.67	4.23	3.6	189846700	147877	7599	76763	80.801	81.109	1.94	294561	0.54552323
2005-01-01			224837	191.6	199	2.86	4.22	3.71	190031900	147125	8444	77712	80.907	81.401	3.61	294768	0.44374457
2005-02-01			225041	192.4	199.4	3.03	4.17	3.77	190203600	147649	8549	77392	81.132	81.536	2.68	294955	0.43675154
2005-03-01			225236	193.1	200.1	3.3	4.5	4.17	190427600	147745	7986	77492	81.375	81.737	2.22	295149	0.45692417
2005-04-01			225441	193.7	200.2	3.32	4.34	4	190492500	148274	7335	77167	81.603	81.831	2.06	295359	0.86828396
2005-05-01			225670	193.6	200.5	3.33	4.14	3.85	190680700	148878	7287	76792	81.649	81.999	2.07	295582	0.73104294
2005-06-01			225911	193.7	200.6	3.36	4	3.77	190897500	150327	7870	75584	81.7	82.056	1.61	295824	0.46138046
2005-07-01			226153	194.9	200.9	3.64	4.18	3.98	191052800	151122	7839	75031	82.046	82.176	2.81	296077	0.27248492
2005-08-01			226421	196.1	201.1	3.87	4.26	4.12	191191500	150469	7327	75952	82.377	82.243	1.92	296338	0.53036833
2005-09-01			226693	198.8	201.3	3.85	4.2	4.01	191471300	149838	7259	76855	83.172	82.425	3.18	296606	0.85678987
2005-10-01			226959	199.1	202	4.18	4.46	4.33	191697500	150304	6964	76655	83.305	82.662	2.88	296857	0.95035856
2005-11-01			227204	198.1	202.5	4.33	4.54	4.45	191991100	150239	7271	76964	83.131	82.873	2.6	297089	0.78746838
2005-12-01			227425	198.1	202.8	4.35	4.47	4.39	192184800	149874	6956	77550	83.131	82.959	1.63	297311	0.74451519
2006-01-01			227553	199.3	203.2	4.45	4.42	4.35	192325900	149090	7608	78463	83.534	83.145	3	297526	0.62870056
2006-02-01			227763	199.4	203.6	4.68	4.57	4.57	192509500	149686	7692	78077	83.584	83.279	2.08	297734	0.87623824
2006-03-01	34	20.07	227975	199.7	204.3	4.77	4.72	4.72	192617500	150027	7255	77948	83.746	83.509	2.76	297950	0.69634969
2006-04-01	34.4	20.36	228199	200.7	204.8	4.9	4.99	4.9	192789500	150209	6804	77990	84.135	83.764	3.18	298170	0.71854645
2006-05-01	34.1	20.06	228428	201.3	205.4	5	5.11	5	192942600	150696	6655	77732	84.361	83.974	3.68	298401	0.90148519
2006-06-01	34.4	20.04	228671	201.8	205.9	5.16	5.11	5.07	193179600	152557	7341	76114	84.569	84.186	3.68	298653	0.89835263
2006-07-01	34.7	20.28	228912	202.9	206.3	5.22	5.09	5.04	193406900	153208	7602	75704	84.858	84.268	2.95	298910	0.76251188
2006-08-01	34.5	20.12	229167	203.8	206.8	5.08	4.88	4.82	193520200	152465	7086	76702	85.125	84.44	2.75	299178	0.7375383
2006-09-01	34.3	20.35	229420	202.8	207.2	4.97	4.72	4.67	193582800	151635	6625	77785	84.902	84.573	2.13	299452	0.7723801
2006-10-01	34.7	20.51	229675	201.9	207.6	5.01	4.73	4.69	193706800	152397	6272	77278	84.702	84.726	2.05	299710	0.02190192
2006-11-01	34.3	20.44	229905	202	207.8	5.01	4.6	4.58	193923500	152590	6576	77315	84.731	84.766	0.94	299950	0.01888813
2006-12-01	34.4	20.6	230108	203.1	208.1	4.94	4.56	4.53	194097000	152571	6491	77537	85.032	84.88	2.91	300178	0.04502242
2007-01-01	33.9	20.69	230650	203.437	208.6	5.06	4.76	4.75	194826300	151924	7649	78726	85.316	85.224	3.48	300398	0.09785141
2007-02-01	34	20.77	230834	204.226	209.135	5.05	4.72	4.71	195052900	151879	7400	78955	85.581	85.408	3.37	300608	0.11709635
2007-03-01	34.2	20.75	231034	205.288	209.418	4.92	4.56	4.48	195155800	152236	6913	78798	85.894	85.494	2.11	300823	0.35942737
2007-04-01	34.5	20.99	231253	205.904	209.747	4.93	4.69	4.59	195252600	151829	6532	79423	86.096	85.616	1.96	301045	0.29785573
2007-05-01	34.3	20.77	231480	206.755	210.058	4.91	4.75	4.67	195410700	152350	6486	79130	86.346	85.717	1.86	301278	0.0896058
2007-06-01	34.5	20.77	231713	207.234	210.392	4.96	5.1	5.03	195659400	154252	7295	77460	86.529	85.859	2.49	301528	0.0482498
2007-07-01	34.8	20.94	231958	207.603	210.773	4.96	5	4.88	195828500	154871	7556	77087	86.661	85.988	2.15	301790	0.04342033
2007-08-01	34.5	20.79	232211	207.667	211.119	4.47	4.67	4.43	195965000	153493	7088	78717	86.72	86.116	2.17	302064	0.01356681
2007-09-01	34.8	21.12	232461	208.547	211.554	4.14	4.52	4.2	196062600	153400	6952	79061	87.054	86.351	3.11	302334	0.00282763
2007-10-01	34.3	21.01	232715	209.19	212.077	4.1	4.53	4.2	196106800	153516	6773	79200	87.318	86.576	3.08	302590	0.04315849
2007-11-01	34.3	21.07	232939	210.834	212.66	3.5	4.15	3.67	196172800	154035	6917	78904	87.781	86.746	3.27	302834	0.21283081
2007-12-01	34.8	21.3	233156	211.445	213.168	3.26	4.1	3.49	196413700	153705	7371	79451	87.984	86.92	2.56	303062	0.33779557
2008-01-01	34	21.29	232616	212.174	213.771	2.71	3.74	2.98	196058200	152828	8221	79788	88.206	87.093	2.66	303280	0.41898727
2008-02-01	34	21.36	232809	212.687	213.939	2.05	3.74	2.78	196232700	152503	7953	80306	88.382	87.178	1.89	303494	0.32372981
2008-03-01	34.6	21.52	232995	213.448	214.42	1.54	3.51	2.48	196372300	153135	8027	79860	88.635	87.349	2.58	303707	0.50231839
2008-04-01	34.2	21.43	233198	213.942	214.56	1.74	3.68	2.84	196222300	153208	7287	79990	88.799	87.4	2.27	303926	0.43699632
2008-05-01	34.2	21.4	233405	215.208	214.936	2.06	3.88	3.15	196448900	154003	8076	79402	89.18	87.559	2.4	304157	0.3711287
2008-06-01	34.8	21.48	233627	217.463	215.424	2.42	4.1	3.49	196511700	155582	8933	78045	89.827	87.76	3.05	304396	0.57955427
2008-07-01	34.3	21.44	233864	219.016	215.965	2.28	4.01	3.3	196569000	156300	9433	77564	90.245	87.918	3.25	304646	0.77615107
2008-08-01	34.5	21.49	234107	218.69	216.393	2.18	3.89	3.14	196692700	155387	9479	78719	90.172	88.026	1.54	304903	0.74573914
2008-09-01	34.2	21.68	234360	218.877	216.713	1.91	3.69	2.88	196841600	154509	9199	79851	90.247	88.116	2.28	305158	0.57786536
2008-10-01	34.2	21.71	234612	216.995	216.788	1.42	3.81	2.73	196975600	155012	9469	79601	89.651	87.991	1.51	305403	0.41850361
2008-11-01	34.4	21.97	234828	213.153	216.947	1.07	3.53	2.29	197137300	154624	10015	80204	88.593	87.952	2.17	305620	0.04805136
2008-12-01	33.9	21.96	235035	211.398	216.925	0.49	2.42	1.52	197423300	154349	10999	80686	88.098	87.909	0.93	305827	2.086e-05
2009-01-01	33.6	22.05	234739	211.933	217.346	0.44	2.52	1.6	197055300	153445	13009	81293	88.108	87.882	2.83	306035	4.662e-05
2009-02-01	34	22.22	234913	212.705	217.792	0.62	2.87	1.87	197279300	153804	13699	81109	88.266	87.952	1.83	306237	0.01408924
2009-03-01	33.9	22.22	235086	212.495	218.253	0.64	2.82	1.82	197522000	153728	13895	81358	88.169	88.015	1.59	306438	0.00676798
2009-04-01	33.5	22.13	235271	212.709	218.706	0.55	2.93	1.86	197853500	153834	13248	81437	88.295	88.211	1.6	306645	0.00026115
2009-05-01	33.6	22.04	235452	213.022	218.904	0.5	3.29	2.13	197949500	154336	13973	81116	88.387	88.279	1.37	306863	0.00361163
2009-06-01	33.7	21.95	235655	214.79	219.112	0.51	3.72	2.71	197602000	155921	15095	79734	88.912	88.392	1.42	307090	0.00986379
2009-07-01	33.8	22	235870	214.726	219.263	0.48	3.56	2.46	197702400	156255	15201	79614	88.922	88.468	0.34	307322	0.01520904
2009-08-01	34.3	22.16	236087	215.445	219.496	0.46	3.59	2.57	198052700	154897	14823	81190	89.18	88.599	1.4	307570	0.00015212
2009-09-01	33.7	22.2	236322	215.861	219.92	0.4	3.4	2.37	198373400	153617	14538	82706	89.324	88.755	0.77	307826	0.00035964
2009-10-01	33.8	22.26	236550	216.509	220.501	0.37	3.39	2.33	198662600	153635	14547	82915	89.663	89.082	1.83	308071	0.00033635
2009-11-01	34.2	22.44	236743	217.234	220.666	0.31	3.4	2.23	198710700	153539	14407	83204	89.887	89.16	0.73	308289	0.00329313
2009-12-01	33.8	22.38	236924	217.347	220.881	0.37	3.59	2.34	198770500	152693	14740	84231	89.939	89.236	0.66	308495	0.09763731
2010-01-01	33.7	22.51	236832	217.488	220.633	0.35	3.73	2.48	198239800	152957	16147	83876	90.136	89.368	0.89	308706	0.10415781
2010-02-01	33.6	22.57	236998	217.281	220.731	0.35	3.69	2.36	198425700	153194	15991	83804	90.134	89.446	0.44	308904	0.23423952
2010-03-01	33.8	22.48	237159	217.353	220.783	0.4	3.73	2.43	198648700	153660	15678	83499	90.261	89.579	0.58	309095	0.03505245
2010-04-01	34	22.53	237329	217.403	220.822	0.45	3.85	2.58	1.99e+08	153911	14609	83418	90.31	89.625	0.74	309289	0.30130559
2010-05-01	34.4	22.6	237499	217.29	220.962	0.37	3.42	2.18	199090000	153866	14369	83633	90.339	89.724	0.72	309485	0.37181986
2010-06-01	34.1	22.34	237690	217.199	221.194	0.32	3.2	2	198927800	154767	14885	82923	90.301	89.767	0.65	309691	0.10651889
2010-07-01	34.2	22.41	237890	217.605	221.363	0.29	3.01	1.76	199010600	155270	15137	82620	90.378	89.769	0.82	309913	0.01314142
2010-08-01	34.7	22.54	238099	217.923	221.509	0.26	2.7	1.47	199224800	154678	14759	83421	90.502	89.855	1.33	310146	0.02803665
2010-09-01	34.1	22.6	238322	218.275	221.711	0.26	2.65	1.41	199528900	153854	14140	84468	90.592	89.906	1.19	310385	0.0459431
2010-10-01	34.3	22.69	238530	219.035	221.83	0.23	2.54	1.18	199859800	153652	13903	84878	90.881	90.043	0.82	310612	0.02188155
2010-11-01	34.2	22.69	238715	219.59	222.149	0.25	2.76	1.35	199983200	153698	14282	85017	91.062	90.16	1.38	310820	0.06070353
2010-12-01	34.2	22.76	238889	220.472	222.343	0.29	3.29	1.93	200026700	153156	13997	85733	91.268	90.179	1.18	311020	0.02115975
2011-01-01	34.2	23.16	238704	221.187	222.803	0.27	3.39	1.99	199130900	152536	14937	86168	91.542	90.372	2.17	311204	0.05120804
2011-02-01	34	22.99	238851	221.898	223.213	0.29	3.58	2.26	199339800	152635	14542	86216	91.797	90.53	2.36	311373	0.10030894
2011-03-01	34.1	22.9	239000	223.046	223.454	0.26	3.41	2.11	199548000	153022	14060	85977	92.166	90.667	2.15	311551	0.0958495
2011-04-01	34.2	22.96	239146	224.093	223.727	0.25	3.46	2.17	199938100	152898	13237	86248	92.557	90.875	2.28	311740	0.10024205
2011-05-01	34.6	23.05	239313	224.806	224.175	0.19	3.17	1.84	200040900	153449	13421	85864	92.838	91.091	2.44	311935	0.39106253
2011-06-01	34.3	22.81	239489	224.806	224.697	0.18	3	1.58	199979700	154538	14409	84951	92.819	91.191	1.33	312147	0.31425438
2011-07-01	34.4	22.94	239671	225.395	225.218	0.19	3	1.54	200098900	154812	14428	84859	92.977	91.326	1.78	312372	0.31220203
2011-08-01	34.4	22.85	239871	226.106	225.862	0.11	2.3	1.02	200136100	154344	14008	85528	93.196	91.508	2.43	312605	0.38862339
2011-09-01	34.3	23.05	240071	226.597	226.118	0.1	1.98	0.9	200258500	154022	13520	86049	93.327	91.57	1.75	312842	0.3757982
2011-10-01	34.8	23.3	240269	226.75	226.506	0.11	2.15	1.06	200423200	154088	13102	86181	93.329	91.614	1.87	313060	0.28538658
2011-11-01	34.3	23.15	240441	227.169	226.899	0.11	2.01	0.91	200328600	153683	12613	86757	93.52	91.808	2.15	313260	0.10675114
